issue_key	project	issue_type	summary	description	comments	design_prob	Label
FAB-14922	FAB	Test Task	"""Raft scaling: increasingly large transactions"""	"""""""Test raft network operation with very large transaction sizes: 1MB, 2MB, 4MB, 8MB,... Ensure that an old known problem has been fixed, concerning large messages (AbsoluteMaxMsgSize exceeding 1.5M batchsize).  h3. Setup and Input:    Create a raft network with at least one application channel, similar to the setup described in FAB-13641, and send traffic, with the following exceptions:   * Set the abs max msg size to something extremely large, such as 90M; keep the preferred msgsize the same as default value. Larger transactions will simply be alone in their own block.   * Use large transactions with large payloads.   * With each test iteration, increase TX sizes to use the block sizes, 1M, 2M, 4M, 16M, ... to discover limitation.    h3. Expectations:    Handle transactions and blocks larger than 2MB just fine. At some point, we expect to encounter logs/errors identifying limitations due to inherant size limits in various components. We should identify those limits, and any config paramters that can be tuned.     """""""	"""We observed these peer logs when attempting to send the endorser payload size of 50MB:  {quote}Apr 9 16:52:08 peer1st-org1-6495b849db-xtvhr peer1st-org1 2019-04-09 20:52:08.583 UTC [chaincode] Execute -> DEBU a8e Entry  Apr 9 16:52:08 peer1st-org1-6495b849db-xtvhr peer1st-org1 2019-04-09 20:52:08.672 UTC [chaincode] serialSend -> ERRO a8f rpc error: code = ResourceExhausted desc = trying to send message larger than max (104858865 vs. 104857600)  Apr 9 16:52:08 peer1st-org1-6495b849db-xtvhr peer1st-org1 error [bad8a412] error sending TRANSACTION  Apr 9 16:52:08 peer1st-org1-6495b849db-xtvhr peer1st-org1 2019-04-09 20:52:08.672 UTC [chaincode] Notify -> DEBU a90 [bad8a412] notifying Txid:bad8a412e04ad962bb35efdf0244f5ea8f5b82f0a4429103000c93151d8cbafc, channelID:testorgschannel1  Apr 9 16:52:08 peer1st-org1-6495b849db-xtvhr peer1st-org1 2019-04-09 20:52:08.672 UTC [chaincode] Execute -> DEBU a91 Exit  Apr 9 16:52:08 peer1st-org1-6495b849db-xtvhr peer1st-org1 2019-04-09 20:52:08.673 UTC [endorser] callChaincode"	0.9860991	
FAB-17858	FAB	Sub-task	"""Enhance Operator to Allow the Addition of Orgs, Peers, and Orderers"""	"""""""In order to expand the network to new participants, we need to add a feature to the operator to add new orgs, or to add new peers and orderers to existing orgs.    Perhaps we can add an `extend` function of the operator that ingests a new file and adds them to the existing network.    We need to take into consideration that the existing connections profile needs to be present and we need to append the new orgs/components to the existing profile.    Acceptance Criteria:"""""""		0.9860656	
FAB-16024	FAB	Story	"""Improve validation flow: refactor gossip/coordinator"""	"""""""Currently the coordinator forms the block, passes it to the txvalidator, receives it back, stores it and then passes it off to CommitWithPvtData which runs through the kvledger validation/commit flow (mvcc validation, etc). Following the proposed refactor in [https://docs.google.com/document/d/1BBVA8u-GJ99ZYRT015PAnMVK4_pKv53Y-kiP9lZX8Gc/edit#] the coordinator should move private data collection to the new dependencies PrivateDataProvider and consolidate logic to pass the block once to Commit instead of CommitWithPrvData. This work also includes implementing the BlockProcessor that creates a TxProcessor instance per tx from the TxProcessorFactory"""""""	"""We need to maintain the existing code path, so CommitWithPvtData can't completely be removed but we probably want to rename it to `CommitLegacy` or something along those lines"" [SEP] ""Pausing work on this as it will likely go into 2.1"""	0.9860364	
FAB-16890	FAB	Sub-task	"""build should be independent of container start"""	"""""""The build process is common to both container and connector models and decides which model applies (based on if build specifies chaincode connection properties). We need to extract the build out of container runtime."""""""		0.98598516	
FAB-16862	FAB	Task	"""Fix integration tests that don't properly set up channel membership"""	"""""""Turns out there are some integration tests (notably in e2e and lifecycle) that end up hitting the pull retry threshold when attempting to fetch some private data from peers, this is largely due to the fact that channel membership isn't properly set up, when peers attempt to fetch from other peers they first try to check the members in the channel. Seems like in the tests that hit this threshold, that membership list is always empty because it's not properly set up (whether because there are no anchor peers or some other issue). The tests normally don't care because after hitting the retry threshold they will just proceed as if the private data were missing since the data is irrelevant to the test. We can probably save a couple minutes in the tests if we fix all of the places that have this issue so they never end up hitting the retry threshold.         Furthermore for tests that need to pull pvtdata, we should figure out if and why they need to enter the pull retry loop since we don't expect it to fail fetching on the first call."""""""	"""[https://logs.hyperledger.org/production/vex-yul-hyp-jenkins-3/fabric-verify-integration-tests-x86_64/12271/console-timestamp.log.gz] logs from a test that hit the retry threshold and failed because the elapsed time ended up longer than the Eventually timeout"" [SEP] ""This is not necessarily a bug/flake since the failure linked above is specific to how the pvtdataProvider was handling the retry logic (introducing a small delta that ended up going beyond the threshold). It has since been readjusted to drop the delta."" [SEP] ""/cc [~<USER> [~<USER> this may be related to the CI flakes"" [SEP] ""Adding to this, we should figure out why when we decreased the pull retry threshold in [https://github.com/hyperledger/fabric/pull/367] why were the tests that needed pvtdata flaking anyways on pull retry. (See Jason's comment on linked PR)"" [SEP] ""Recent private data test improvements may have fixed this. Will close for now, please re-open if the issue is seen again."""	0.98598415	
FAB-16435	FAB	Story	"""Improve default configuration for gossip"""	"""""""*Overview*    Some Fabric networks have seen issues with excessive gossip communications, memory usage, or grpc max message size.    We have an opportunity to improve some of the default peer settings, for example I propose:    *More details*    We have found that unless there are a large number of peers in an organization, it is more efficient to have peers pull blocks directly from orderer nodes, by using this configuration:    If there are a large number of channels or large block sizes, reduce the size of these configurations from default of 100 to improve memory usage (the latter setting is not needed if CORE_PEER_GOSSIP_STATE_ENABLED is false):    And if the block sizes are so large that you risk hitting grpc 100MB limit, reduce this setting (again, not needed if CORE_PEER_GOSSIP_STATE_ENABLED is false):    The CORE_PEER_GOSSIP_STATE_* settings were added in v1.4.1 and above.    These are proposed tactical improvements, while longer term improvements are identified in FAB-15317."""""""	"""One thing to be cognizant of here.   Historically, we've always set 'use leader election' to true, because without it, an org which was not a member of the channel at creation time would have problems pulling blocks and would not gossip because it did not detect its org in the channel.  I'm not certain if that problem still exists in the codebase, but it's certainly worth testing."" [SEP] ""[~<USER>The proposal here is that each peer by default would be an org leader and pull blocks from orderer. So I'm not understanding your concern about pulling blocks from your own org... Could you clarify the concern?"" [SEP] ""In Fabric v1.0/v1.1 if you attempted to join a peer to a channel, and that peer's org was not a member of the channel at genesis, then unless you set leader election to true, the peer would never sync blocks.  I _believe_ that this included setting leader to true, and not setting leader election to false and leader to false (which, obviously would result in the peer not trusting any of its own peer"	0.9859235	
FAB-15422	FAB	Story	"""Reduce mainline fabric dependency on bccsp to most basic interfaces"""	"""""""There are many places throughout fabric where the bccsp.BCCSP interface is referenced but it is only used for hashing and signing.  In these scenarios, we need to reduce the scope of the interfaces down to the minimal requirements.    Futher, in many cases, the golang crypto interfaces can be used yet we have placed a dependency on bccsp.Key. These should be evaluated and replaced as appropriate."""""""		0.98585826	
FAB-16815	FAB	Task	"""Flip sarama `idempotent` switch to leverage exactly-once semantic"""	"""""""This is to avoid transactions being duplicated in kafka, if something goes wrong during producer sending them to broker."""""""	"""an attempt was made here: https://gerrit.hyperledger.org/r/c/fabric/+/33896    per [~<USER> 's comment:  {quote}  I imagine we could get this tested to see if it fixes the problem, the tricky part as always is getting an image built with the fix in it for test.    My bigger concern is more about regressions.  What (if any) impact will this have on performance? Are there any other possible negative side effects? The fact that Sarama does not default to flipping this bit on makes me wonder why.    I think my inclination would be to hold this in our back pocket in case the issue is reported and a problem in the field.  But, as our emphasis on testing is away from Kafka now, just changing it without investing in regression worries me.  {quote}    leave this in backlog for now, and reopen when the issue resurfaces"""	0.98581797	
FAB-14507	FAB	Sub-task	"""Rollback from a misconfigured etcd/raft cluster back to kafka"""	"""""""If a user provides a bad etcd/raft metadata in the CONTEXT and COMMIT config updates, the etcd/raft orderers will not be able to communicate, form a majority, and elect a leader.    This can happen, for example, if the HOST field in the EtcdRaft Consenter field is wrong. This is not far fetched, as the HOST field represents the """"""""outside"""""""" address other orderers need to use in order to reach the node. In environments with NAT it is easy to get that wrong.    If an etcd/raft cluster fails to form a majority, it should be possible to:    * shut down the nodes   * replace the genesis file (that is the last system channel config block - the COMMIT) with the original genesis file (which is saved along side it with a *.bak suffix)   * restart the nodes - they will boot back to kafka   * abort the migration using the normal procedure for abort (see...)   * try migration again, with a corrected Raft  metadata """""""	"""Switching to alternative  migration design - v2"""	0.98580617	
FAB-16457	FAB	Story	"""Externalize protoutil"""	"""""""As a Fabric client developer, there are useful utilities in protoutil that I would like to use in my application.    With the protos being externalized into fabric-protos-go, it would be beneficial to also externalize protoutil (e.g., into fabric-lib-go).    Context: we had a downstream developer of the SDK ask about usage of proto utils. https://chat.hyperledger.org/channel/fabric-sdk-go?msg=hDpwE7YPvr4Hbf4Q6    The Fabric Go SDK, itself, maintains an internal copy of the utilities (https://github.com/hyperledger/fabric-sdk-go/tree/master/internal/github.com/hyperledger/fabric/protoutil). It is preferable to stop needing to copy from Fabric and instead be able to make usage of common components."""""""	"""I really do not know why we need this package in the first place inside Fabric.  So I don't think that I would directly take this and make it a package.  If we chose to have some common functions used by a client pkg within the fabric tree then this could be exported as part of that."""	0.9857799	
FAB-14361	FAB	Story	"""Implement ‘assert less than’ operation handler"""	"""""""The 'assert less than' operation should be implemented as a built in plugin so that chaincode developers can use the 'range' operation to assert that values are within a specific range.         See epic design doc for more details."""""""		0.9857782	
FAB-16258	FAB	Test Task	"""TC: Chaos testing: restart all components peers and raft, single and mult hits, mult channels, concurrency"""	"""""""This testtask was created as a clone of FAB-14420, which was the v1.4.2 testtask. The implementation in v2.0 is expected to be different than the steps below which were used in 1.4.2. In v2.0, we plan to use the new k8s operator/test framework to build functions to do these restart tests.    chaos: restarts peers/orderers, singletons and multiples. Expect some lost TXs. Without servdisc, expect more TX lost.    At end, must confirm all peers/orderers same height.    It would be good to have a variety of traffic: samplecc, privatedata, some using service discovery. Overlay this restarts script with some of the other traffic testcases.    This will be similar to 10191, 12834, 12835, etc.  h2. Setup   * Create a fabric network with 3 channels, 3 raft orderers, 2 orgs with 2 peer per org.   * Set up the k8s cluster: set servicetype = LoadBalancer to allow bouncing the orderers.   * Use our usual settings for batchsize = 500 , batchtimeout = 2s, and SnapshotInterval = 100 MB   * Use fabric-test/tools/PTE/scripts/gen_cfgInputs.sh to create traffic generation files.   * Do NOT use failover mode in PTE. We want the same clients to continue sending to the same orderers as initially selected. This means there will be multiple failures, but it also means that we will still be sending transactions to ALL the orderers at the end of the test after they have all recovered.    h2. Input   # * Send transactions using multiple threads, with PTE settings for TargetPeers=OrgAnchor (to use one peer in every org), and TargetOrderers=RoundRobin (to use all the orderers, assuming there are at least that many total threads).   # * To balance load among the peers as well as among the orderers, choose a number of threads to be Lowest Common Multiple of #orgs X #orderers, for each channel. In our case that means choose 6 per channel (this means 3 for peer1org1 and 3 for peer1org2, for each channel), 9 total per peer, and 6 per orderer.   # * Use PTE in Constant Mode (to send the next transaction as soon as the TX response ACK for the previous one was received), to provide multiple transactions in flight simultaneously, for every thread.   # * Start sending transactions for two hours.   # * After a few minutes, start the chaos-kube tool to restart a random orderer every 2 minutes, for 90 minutes.   # * Feb 27: modify: restart random orderer every 2 minutes, 2 orderers every 6 minutes, 3 orderers every 12 mins.    h2. Expectations   * PTE tool does not resend transactions upon receiving NACK, nor when TXs are lost. Therefore there will be transaction failures (unreceived) in the pteReport counters. There will also be failures for the NACKs when sending transactions to an orderer that is stopped, and when sending to an orderer while the leader is stopped while the others are trying to elect a new leader.   * Since the recovery of a single orderer is expected to take less than 20 seconds, we should never see a situation where consensus quorum is halted, because we are waiting 2 minutes before stopping the next one.   * At the end of the test, all the orderers should be up, functioning well, processing transactions and blocks, and end with the same block height in all the channels. (We could look at the metrics to possibly help with this validation, or else connect a consumer to each orderer to retrieve the last block on each channel.)     """""""		0.9857512	
FAB-17032	FAB	Documentation	"""Some error in the doc """"Developing Applications"""	"""""""[docs/source/developapps/analysis.md|https://github.com/hyperledger/fabric/pull/287/files#diff-b40ba6457beff5db30c0e98668f4b670]    Current owner should be the initiator, change """"""""HedgeMatic"""""""" to """"""""DigiBank"""""""".         [docs/source/developapps/application.md|https://github.com/hyperledger/fabric/pull/288/files#diff-b94f822c839bd293a5bd980a9094c2f0]    Link to """"""""architecture topic"""""""" should be changed from """"""""architecture.md"""""""" to """"""""architecture.html"""""""".    There is no """"""""sell"""""""" transaction, should be changed to """"""""buy""""""""."""""""	"""[https://gerrit.hyperledger.org/r/#/c/fabric/+/34292/]    https://gerrit.hyperledger.org/r/#/c/fabric/+/34293/"""	0.9857368	
FAB-16518	FAB	Task	"""run system tests in one network WITHOUT gossip"""	"""""""In our k8s system test lab: launch """"""""kafka-couchdb-tls"""""""" network WITHOUT gossip enabled in peer orgs, so this configuration will be used for all the tests in that network.    1. Enhance the new operator to interpret another option in the networkSpec input file whether (true or false) to enable gossip election or not (and just use every peer as a leader).    2. Then edit this particular network spec file  fabric-test/tools/PTE/CITest/k8s_testsuite/networkSpecFiles/kafka_couchdb_tls.yaml   to turn off gossip.    When disabling gossip, the operator tool should use these (and possibly other) settings:    CORE_PEER_GOSSIP_STATE_ENABLED: false  CORE_PEER_GOSSIP_ORGLEADER=true  CORE_PEER_GOSSIP_USELEADERELECTION=false    And discuss with design if we should avoid setting this or any others:    CORE_PEER_GOSSIP_BOOTSTRAP"""""""	"""https://gerrit.hyperledger.org/r/#/c/fabric-test/+/33377/"""	0.9856942	
FAB-17614	FAB	Task	"""Stand Up Network Using Azure"""	"""""""As part of our future permanent network test scenarios, we need to stand up a Kubernetes-based network.    Since the intent is to remove and add nodes dynamically we can start with simple topologies:   * 2 orgs   * 2 peers with CA's   * 5 orderers   * 1 channel   * Java, Node and Go chaincode types    We need to launch these networks via Azure once the launch pipeline is ready so we can make use of      """""""	"""Launched network with 5 orderers with 2 organizations and 2 peers in each. Created 1 channel and joined all 4 peers to the channel.    Installed and instantiated map_private chaincode using peer chaincode lifecycle. Also pushed the network related artifacts to jfrog artifactory.     [https://github.com/hyperledger/fabric-test/pull/175|https://github.com/hyperledger/fabric-test/pull/175-]"""	0.9856916	
FAB-17135	FAB	Documentation	"""Document private data enhancements in Fabric v2.0 including sharing patterns"""	"""""""Finalize doc for v2.0 private data enhancements:  collection level endorsement policy  implicit org-specific collections  GetPrivateDataHash() api  inclusion of private data in events  memberOnlyWrite property      Also document private data sharing patterns and example."""""""	"""https://github.com/hyperledger/fabric/pull/314"" [SEP] ""https://github.com/hyperledger/fabric/pull/380"""	0.9856726	
FAB-14547	FAB	Epic	"""Advanced Commercial Paper - Contract"""	"""""""This epic tracks the development of the Advanced Commercial Paper TypeScript contract.     """""""	"""Some more requirements based on discussions last week:   * Role-based access control to transactions and assets. Ideally similar to the functions that were available in Composer.   * Sample code with token lifecycle features. This can be Account-based for now and converted to fabtoken later once it will be available.   * API to create MVCC read conflict tolerant data structures. See more here: [https://github.com/hyperledger/fabric-samples/tree/release/high-throughput]    * Caching for WorldState queries/updates. Sometimes when the algorithm requires to update an asset multiple times across many functions, it's handy to keep it a temporary map object. This can be built into the API that is manipulating the contract object.   * JSON documents parsing (for Golang-based implementation) and validation. In our current project we are implementing input data with JSON schemas and open source libraries that already exist for that purpose.   * Include in samples examples for writing unit testing and supporting TDD ("	0.98562187	
