project,issue_key,issue_type,design_score,confidence_tier,n_reason,summary,description
APSTUD,APSTUD-8315,Bug,0,1,bug_type+score_0,"""PHP syntax errors issue post-use of array_udiff function""","""""""Once you use array_udiff function in your php file, <USER>starts throwing out syntax errors even when you fix the issue.    Repro steps:  1. Create a php file  2. Write a few php functions  3. Use array_udiff function in this manner:  array_udiff($array1, $array2,function ($obj_a, $obj_b) {return (string)$obj_a - (string)$obj_b;});  4. Purposely cause some sort of sytax error (eg: close bracket missing) [You should be able to see syntax errors popping up now - as expected]  5. Fix the syntax error    Expected Result:  The syntax errors should no longer be showing up now    Actual Result:  Syntax errors still remain (same line errors no longer show up sometimes though)"""""""
APSTUD,APSTUD-8325,Bug,0,1,bug_type+score_0,"""Remote: unable to log into SFTP accounts""","""""""This is actually happening on a beta version, 3.6.1.201409191148, since the latest release has issues closing <USER>on MacOS.    When you either click on the arrow to log in to an SFTP account or go into the directory straight away it loads for a second and then does nothing. It does work if you go to properties, fill in your details and press OK. Though it doesn't save anything so you need to do the same thing when <USER>restarts."""""""
APSTUD,APSTUD-8326,Bug,0,1,bug_type+score_0,"""php editor cannot autocomplete the parent class' parent class' methods ""","""""""php editor cannot autocomplete the parent class' parent class' methods when they are in different folders,like this:    there are a class A extends class B, and class B extends C, if A,B,C are all in different folders, then I edit class A, it can only complete methods or fields in B, there are no methods in C, but when I put these classes in the same folder, it all become normal. But it performs normal in NetBeans. I hope you can solve this problem."""""""
APSTUD,APSTUD-8327,Bug,0,1,bug_type+score_0,"""Multiple (2) dialogs when using Menu actions.""","""""""h3. Steps to Reproduce This happens in various places.  - Select File ->New File or File -> New Project   h3. Actual Result 2 dialogs appear for intended action  h3. Expected Result 1 dialog should appear."""""""
APSTUD,APSTUD-8328,Bug,0,1,bug_type+score_0,"""Paste from Edit Menu pastes 2x""","""""""h3. Steps to Reproduce 1) Copy text 2) Select Edit -> Paste from menu pastes copied text 2 times.  CTRL+V does not do this.  See APSTUD-8327 for other Menu actions that do things 2x.  This also happened with a fresh install of <USER>and with <USER>  h3. Actual Result copied text copied text  h3. Expected Result copied text"""""""
APSTUD,APSTUD-8329,Bug,0,1,bug_type+score_0,"""Can Not Create PyDev Django Project""","""""""h3. Steps to Reproduce Fillout the new project form. NEXT and FINISH greyedout No indication at all as to what is missing.  h3. Actual Result Next or Finish disabled  h3. Expected Result Next or Finish Enabled"""""""
APSTUD,APSTUD-8332,Bug,0,1,bug_type+score_0,"""Hidden PHP-Projects in Project-Explorer if PyDev closed projects is checked""","""""""I have only PHP-Projects.  So I check the setting in """"""""Customize view"""""""" and enable all the Checkboxes, which belongs to PyDev.    Strange behavior after this: All closed Projects are hidden, even if non of them are Python Projects.  Some items before the """"""""closed projects"""""""" Checkbox is unchecked. So I wonder why those """"""""non pyton projects"""""""" are hidden.   May this be a BUG?    http://stackoverflow.com/questions/26295286/eclipse-shows-only-open-projects-in-project-explorer"""""""
APSTUD,APSTUD-8333,Bug,0,1,bug_type+score_0,"""ENTER key not working""","""""""h3. Steps to Reproduce ENTER key not working on any file  h3. Actual Result ENTER key not working  h3. Expected Result please fix"""""""
APSTUD,APSTUD-8334,Bug,0,1,bug_type+score_0,"""DEBUG not focus the actually Line in Sourcecode""","""""""Try to debug a php-Script.   Debugger starts, and I see in which line he actually acts, but the Window with the sourcecode doesn't focus the actually line.    See attached Video to see what I mean:  """""""
APSTUD,APSTUD-8335,Bug,0,1,bug_type+score_0,"""Aptana + Yosemite +  JNI_CreateJavaVM symbol""","""""""After update to Yosemite <USER>doesn't starts and show this error:    """"""""The JVM shared library """"""""/Library/Java/JavaVirtualMachines/jdk1.8.0_20.jdk/Contents/Home/bin/../jre/lib/server/libjvm.dylib""""""""  does not contain the JNI_CreateJavaVM symbol.""""""""    I've tried to change Java to another versions like 1.7.0_51 and 1.8.0_05, but it doesn't works :(      """""""
APSTUD,APSTUD-8336,Bug,0,1,bug_type+score_0,"""Configure Git Repository window appears empty""","""""""Created new PHP project  Added simple .php file  Right-click Project in Project Explorer  Select Team -> Share Project ...  Configure Git Repository list appears empty, but clicking """"""""Finish"""""""" attempts to connect selected project to existing repository (already used by another project)."""""""
APSTUD,APSTUD-8337,Bug,0,1,bug_type+score_0,"""When the menu to add remote comes up CPU usage maxes out""","""""""I've completely uninstalled an reinstalled <USER>and this still happens. Every time I try to add a new remote connection, <USER>freezes. When I run `top` I see that <USER>is maxing out the CPU usage. The process for <USER>takes 99.9% of the CPU. At this point I have to kill it.    VERSION 3.6.0.201407100658  BUILD 201407100658"""""""
APSTUD,APSTUD-8338,Bug,0,1,bug_type+score_0,"""Remote panel shadow keeps covering stuff up""","""""""h3. Steps to Reproduce Setup your screen as per my screen grab and this will happen a lot when you try to do things.  h3. Actual Result Remote panel keeps covering over content and generally misbehaves.  h3. Expected Result Should work fine."""""""
APSTUD,APSTUD-8339,Bug,0,1,bug_type+score_0,"""FTPS Connection Fails""","""""""Whenever I try to connect to my FTP server over SSL it fails. All other FTP clients are able to connect to the server with no issues.    I can't find anything on the server that says the cause of the issue. Here is a copy of the log info:  Wed Oct 22 15:38:00 2014 [pid 11406] CONNECT: Client """"""""MYIP""""""""  Wed Oct 22 15:38:20 2014 [pid 11406] DEBUG: Client """"""""MYIP"""""""", """"""""SSL_accept failed: error:00000000:lib(0):func(0):reason(0)""""""""    <USER>returns:     java.security.NoSuchAlgorithmException: algorithm RSA/ECB/PKCS1Padding is not available from provider CryptixEDT  """""""
APSTUD,APSTUD-8340,Bug,0,1,bug_type+score_0,"""(auto formatting/symbol grouping)? gets confused with multi-line tag attributes, breaks editor output, specific to svg tag in html validation context""","""""""h3. Steps to Reproduce 1. create an html5 template 2. delete everything inside body 3. paste a valid svg tag (with single-line opening tag) 4. place cursor between first and second attribute and press carriage return 5. place cursor between second and third attribute and press carriage return 6a. use arrow keys to move cursor up or down several lines 6b. try to position the cursor and edit any attributes on the multi-line tag, then use arrow keys to move the cursor up and down again  h3. Actual Result unpredictable editor content - duplicated text, wrapping, misplaced text - may throw error: startLine(n) does not match endLine(n+1)  *note: test on a div tag and this behavior does not occur *note: tested on svg tag within an svg file and the behavior does not occur *note: the two attached images are the same code formatted in single-line-attribute and multi-line-atribute -styles that were pasted into the html5 template file.  h3. Expected Result embedded svg within html should allow multi-line tag attributes"""""""
APSTUD,APSTUD-8342,Bug,0,1,bug_type+score_0,"""Double panel when opening aptana""","""""""When I save my perspective and set it as the default perspective and I reopen aptana, I get 2 of the same panels.  What I've done:  I opened Apantana for the first time, I removed all panels and added the following panels: Outline and remote.  I saved this as my personal perspective.  The I went into the preferences to set it as my default perspective.  I closed aptana and reopened it. In the attachment you can see what openend.  I only saved 1 panel named """"""""remote"""""""", but it opens 2 panels.  This happens everytime I open aptana.  When I close one of them, the other one closes as well."""""""
APSTUD,APSTUD-8343,Bug,0,1,bug_type+score_0,"""Create New File From Template does not work on first attempt""","""""""In a new <USER>session, when I first attempt to create a new file from a   template:  File -> New From Template -> <any language>  ->  <any template>  It ignores me on the first attempt. It always takes a second attempt to get it to respond. After that first attempt in the same session, it seems to respond every time as it should (therefore there's some sort of """"""""pump-priming"""""""" issue with it). Upon invoking a new session, problem reappears - it is repeatable.  I believe this problem goes back at least one revision prior to 3.6; possibly further back than that."""""""
APSTUD,APSTUD-8344,Bug,0,1,bug_type+score_0,"""Typing umlaut char in CSS/SASS/PHP editor freezes Studio""","""""""How to reproduce:    Open CSS file in CSS/SASS editor  Type a german umlaut (like ö, Ö, ü, Ü, ä, Ä, ß)  <USER>Studio freezes and does not recover.    Sometimes this only happens when typing an Umlaut inside a CSS rule block or inside a comment."""""""
APSTUD,APSTUD-8346,Bug,0,1,bug_type+score_0,"""IDE does not quit in Mac OSX Yosemite""","""""""Steps to Reproduce:  Go to Menu '<USER>Studio 3' -> click on Quit <USER>  (OR type Cmd+Q)  <USER>doesn't quit and the computer can not be turned off."""""""
APSTUD,APSTUD-8349,Bug,0,1,bug_type+score_0,"""Aptana 3.6 suddenly stopped connecting to SVN or importing projects""","""""""We have been using <USER>for a few years with out a serious problem. Just last week <USER>suddenly would not connect to our SVN. It starts the connection, the progress bar starts to move and then it stalls and never completes the task.    Additionally, if I manually create a project (command line SVN) and then attempt to import the project, the same type of stall takes place.    We have uninstalled and re-installed a number of times without resolving the problem.    Very puzzled.  Has anyone else seen anything like this? """""""
